A...1,B...2,E...5
779.8231225,360.5859684,658.0217391
780.0039526,360.6679842,658.173913
780.1847826,360.75,658.326087
780.3656126,360.8320158,658.4782609
780.54644269999994,360.9140316,658.6304348
780.7272727,360.9960474,658.7826087
780.9081028,361.0780632,658.9347826
781.0889328,361.1600791,659.0869565
781.2697628,361.2420949,659.2391304
781.4505929,361.3241107,659.3913043
781.6314229,361.4061265,659.5434783
781.812253,361.4881423,659.6956522
781.993083,361.5701581,659.8478261
782.173913,361.6521739,660
782.3547431,361.7341897,660.1521739
782.5355731,361.8162055,660.3043478
782.7164032,361.8982213,660.4565217
782.8972332,361.9802372,660.6086957
783.0780632,362.062253,660.7608696
783.2588933,362.1442688,660.9130435
783.4397233,362.2262846,661.0652174
783.6205534,362.3083004,661.2173913
783.8013834,362.3903162,661.3695652
783.9822134,362.472332,661.5217391
784.1630435,362.5543478,661.673913
784.3438735,362.6363636,661.826087
784.5247036,362.7183794,661.9782609
784.7055336,362.8003953,662.1304348
784.8863636,362.8824111,662.2826087
785.0671937,362.9644269,662.4347826
785.2480237,363.0464427,662.5869565
785.4288538,363.1284585,662.7391304
785.6096838,363.2104743,662.8913043
785.7905138,363.2924901,663.0434783
785.9713439,363.3745059,663.1956522
786.1521739,363.4565217,663.3478261
786.333004,363.5385375,663.5
786.513834,363.6205534,663.6521739
786.694664,363.7025692,663.8043478
786.8754941,363.784585,663.9565217
787.0563241,363.8666008,664.1086957
787.2371542,363.9486166,664.2608696
787.4179842,364.0306324,664.4130435
787.5988142,364.1126482,664.5652174
787.7796443,364.194664,664.7173913
787.9604743,364.2766798,664.8695652
788.1413043,364.3586957,665.0217391
788.3221344,364.4407115,665.173913
788.5029644,364.5227273,665.326087
788.6837945,364.6047431,665.4782609
788.8646245,364.6867589,665.6304348
789.0454545,364.7687747,665.7826087
789.2262846,364.8507905,665.9347826
789.4071146,364.9328063,666.0869565
789.5879447,365.0148221,666.2391304
789.7687747,365.0968379,666.3913043
789.9496047,365.1788538,666.5434783
790.1304348,365.2608696,666.6956522
790.3112648,365.3428854,666.8478261
790.4920949,365.4249012,667
790.6729249,365.506917,667.1521739
790.8537549,365.5889328,667.3043478
791.034585,365.6709486,667.4565217
791.215415,365.7529644,667.6086957
791.3962451,365.8349802,667.7608696
791.5770751,365.916996,667.9130435
791.7579051,365.9990119,668.0652174
791.9387352,366.0810277,668.2173913
792.1195652,366.1630435,668.3695652
792.3003953,366.2450593,668.5217391
792.4812253,366.3270751,668.673913
792.6620553,366.4090909,668.826087
792.8428854,366.4911067,668.9782609
793.0237154,366.5731225,669.1304348
793.2045455,366.6551383,669.2826087
793.3853755,366.7371542,669.4347826
793.5662055,366.81917,669.5869565
793.7470356,366.9011858,669.7391304
793.9278656,366.9832016,669.8913043
794.1086957,367.0652174,670.0434783
794.2895257,367.1472332,670.1956522
794.4703557,367.229249,670.3478261
794.6511858,367.3112648,670.5
794.8320158,367.3932806,670.6521739
795.0128458,367.4752964,670.8043478
795.1936759,367.5573123,670.9565217
795.3745059,367.6393281,671.1086957
795.555336,367.7213439,671.2608696
795.736166,367.8033597,671.4130435
795.916996,367.8853755,671.5652174
796.0978261,367.9673913,671.7173913
796.2786561,368.0494071,671.8695652
796.4594862,368.1314229,672.0217391
796.6403162,368.2134387,672.173913
796.8211462,368.2954545,672.326087
797.0019763,368.3774704,672.4782609
797.1828063,368.4594862,672.6304348
797.3636364,368.541502,672.7826087
797.5444664,368.6235178,672.9347826
797.7252964,368.7055336,673.0869565
797.9061265,368.7875494,673.2391304
798.0869565,368.8695652,673.3913043
798.2677866,368.951581,673.5434783
798.4486166,369.0335968,673.6956522
798.6294466,369.1156126,673.8478261
798.8102767,369.1976285,674
798.9911067,369.2796443,674.1521739
799.1719368,369.3616601,674.3043478
799.3527668,369.4436759,674.4565217
799.5335968,369.5256917,674.6086957
799.7144269,369.6077075,674.7608696
799.8952569,369.6897233,674.9130435
800.076087,369.7717391,675.0652174
800.256917,369.8537549,675.2173913
800.437747,369.9357708,675.3695652
800.6185771,370.0177866,675.5217391
800.7994071,370.0998024,675.673913
800.9802372,370.1818182,675.826087
801.1610672,370.263834,675.9782609
801.3418972,370.3458498,676.1304348
801.5227273,370.4278656,676.2826087
801.70355730000006,370.5098814,676.4347826
801.8843874,370.5918972,676.5869565
802.0652174,370.673913,676.7391304
802.2460474,370.7559289,676.8913043
802.4268775,370.8379447,677.0434783
802.6077075,370.9199605,677.1956522
802.7885375,371.0019763,677.3478261
802.9693676,371.0839921,677.5
803.1501976,371.1660079,677.6521739
803.3310277,371.2480237,677.8043478
803.5118577,371.3300395,677.9565217
803.6926877,371.4120553,678.1086957
803.8735178,371.4940711,678.2608696
804.0543478,371.576087,678.4130435
804.2351779,371.6581028,678.5652174
804.4160079,371.7401186,678.7173913
804.5968379,371.8221344,678.8695652
804.777668,371.9041502,679.0217391
804.958498,371.986166,679.173913
805.1393281,372.0681818,679.326087
805.3201581,372.1501976,679.4782609
805.5009881,372.2322134,679.6304348
805.6818182,372.3142292,679.7826087
805.8626482,372.3962451,679.9347826
806.0434783,372.4782609,680.0869565
806.2243083,372.5602767,680.2391304
806.4051383,372.6422925,680.3913043
806.5859684,372.7243083,680.5434783
806.7667984,372.8063241,680.6956522
806.9476285,372.8883399,680.8478261
807.1284585,372.9703557,681
807.3092885,373.0523715,681.1521739
807.4901186,373.1343874,681.3043478
807.6709486,373.2164032,681.4565217
807.8517787,373.298419,681.6086957
808.0326087,373.3804348,681.7608696
808.2134387,373.4624506,681.9130435
808.3942688,373.5444664,682.0652174
808.5750988,373.6264822,682.2173913
808.7559289,373.708498,682.3695652
808.9367589,373.7905138,682.5217391
809.1175889,373.8725296,682.673913
809.298419,373.9545455,682.826087
809.479249,374.0365613,682.9782609
809.6600791,374.1185771,683.1304348
809.8409091,374.2005929,683.2826087
810.0217391,374.2826087,683.4347826
810.2025692,374.3646245,683.5869565
810.3833992,374.4466403,683.7391304
810.5642292,374.5286561,683.8913043
810.7450593,374.6106719,684.0434783
810.9258893,374.6926877,684.1956522
811.1067194,374.7747036,684.3478261
811.2875494,374.8567194,684.5
811.4683794,374.9387352,684.6521739
811.6492095,375.020751,684.8043478
811.8300395,375.1027668,684.9565217
812.0108696,375.1847826,685.1086957
812.1916996,375.2667984,685.2608696
812.3725296,375.3488142,685.4130435
812.5533597,375.43083,685.5652174
812.7341897,375.5128458,685.7173913
812.9150198,375.5948617,685.8695652
813.0958498,375.6768775,686.0217391
813.2766798,375.7588933,686.173913
813.4575099,375.8409091,686.326087
813.6383399,375.9229249,686.4782609
813.81917,376.0049407,686.6304348
814,376.0869565,686.7826087
814.18083,376.1689723,686.9347826
814.3616601,376.2509881,687.0869565
814.5424901,376.333004,687.2391304
814.7233202,376.4150198,687.3913043
814.9041502,376.4970356,687.5434783
815.0849802,376.5790514,687.6956522
815.2658103,376.6610672,687.8478261
815.4466403,376.743083,688
815.6274704,376.8250988,688.1521739
815.8083004,376.9071146,688.3043478
815.9891304,376.9891304,688.4565217
816.1699605,377.0711462,688.6086957
816.3507905,377.1531621,688.7608696
816.5316206,377.2351779,688.9130435
816.7124506,377.3171937,689.0652174
816.8932806,377.3992095,689.2173913
817.0741107,377.4812253,689.3695652
817.2549407,377.5632411,689.5217391
817.4357708,377.6452569,689.673913
817.6166008,377.7272727,689.826087
817.7974308,377.8092885,689.9782609
817.9782609,377.8913043,690.1304348
818.1590909,377.9733202,690.2826087
818.3399209,378.055336,690.4347826
818.520751,378.1373518,690.5869565
818.701581,378.2193676,690.7391304
818.8824111,378.3013834,690.8913043
819.0632411,378.3833992,691.0434783
819.2440711,378.465415,691.1956522
819.4249012,378.5474308,691.3478261
819.6057312,378.6294466,691.5
819.7865613,378.7114625,691.6521739
819.9673913,378.7934783,691.8043478
820.1482213,378.8754941,691.9565217
820.3290514,378.9575099,692.1086957
820.5098814,379.0395257,692.2608696
820.6907115,379.1215415,692.4130435
820.8715415,379.2035573,692.5652174
821.0523715,379.2855731,692.7173913
821.2332016,379.3675889,692.8695652
821.4140316,379.4496047,693.0217391
821.5948617,379.5316206,693.173913
821.7756917,379.6136364,693.326087
821.9565217,379.6956522,693.4782609
822.1373518,379.777668,693.6304348
822.3181818,379.8596838,693.7826087
822.4990119,379.9416996,693.9347826
822.6798419,380.0237154,694.0869565
822.86067190000006,380.1057312,694.2391304
823.041502,380.187747,694.3913043
823.222332,380.2697628,694.5434783
823.4031621,380.3517787,694.6956522
823.5839921,380.4337945,694.8478261
823.7648221,380.5158103,695
823.9456522,380.5978261,695.1521739
824.1264822,380.6798419,695.3043478
824.3073123,380.7618577,695.4565217
824.4881423,380.8438735,695.6086957
824.6689723,380.9258893,695.7608696
824.8498024,381.0079051,695.9130435
825.0306324,381.0899209,696.0652174
825.2114625,381.1719368,696.2173913
825.3922925,381.2539526,696.3695652
825.5731225,381.3359684,696.5217391
825.7539526,381.4179842,696.673913
825.9347826,381.5,696.826087
826.1156126,381.5820158,696.9782609
826.29644269999994,381.6640316,697.1304348
826.4772727,381.7460474,697.2826087
826.6581028,381.8280632,697.4347826
826.8389328,381.9100791,697.5869565
827.0197628,381.9920949,697.7391304
827.2005929,382.0741107,697.8913043
827.3814229,382.1561265,698.0434783
827.562253,382.2381423,698.1956522
827.743083,382.3201581,698.3478261
827.923913,382.4021739,698.5
828.1047431,382.4841897,698.6521739
828.2855731,382.5662055,698.8043478
828.4664032,382.6482213,698.9565217
828.6472332,382.7302372,699.1086957
828.8280632,382.812253,699.2608696
829.0088933,382.8942688,699.4130435
829.1897233,382.9762846,699.5652174
829.3705534,383.0583004,699.7173913
829.5513834,383.1403162,699.8695652
829.7322134,383.222332,700.0217391
829.9130435,383.3043478,700.173913
830.0938735,383.3863636,700.326087
830.2747036,383.4683794,700.4782609
830.4555336,383.5503953,700.6304348
830.6363636,383.6324111,700.7826087
830.8171937,383.7144269,700.9347826
830.9980237,383.7964427,701.0869565
831.1788538,383.8784585,701.2391304
831.3596838,383.9604743,701.3913043
831.5405138,384.0424901,701.5434783
831.7213439,384.1245059,701.6956522
831.9021739,384.2065217,701.8478261
832.083004,384.2885375,702
832.263834,384.3705534,702.1521739
832.444664,384.4525692,702.3043478
832.6254941,384.534585,702.4565217
832.8063241,384.6166008,702.6086957
832.9871542,384.6986166,702.7608696
833.1679842,384.7806324,702.9130435
833.3488142,384.8626482,703.0652174
833.5296443,384.944664,703.2173913
833.7104743,385.0266798,703.3695652
833.8913043,385.1086957,703.5217391
834.0721344,385.1907115,703.673913
834.2529644,385.2727273,703.826087
834.4337945,385.3547431,703.9782609
834.6146245,385.4367589,704.1304348
834.7954545,385.5187747,704.2826087
834.9762846,385.6007905,704.4347826
835.1571146,385.6828063,704.5869565
835.3379447,385.7648221,704.7391304
835.5187747,385.8468379,704.8913043
835.6996047,385.9288538,705.0434783
835.8804348,386.0108696,705.1956522
836.0612648,386.0928854,705.3478261
836.2420949,386.1749012,705.5
836.4229249,386.256917,705.6521739
836.6037549,386.3389328,705.8043478
836.784585,386.4209486,705.9565217
836.965415,386.5029644,706.1086957
837.1462451,386.5849802,706.2608696
837.3270751,386.666996,706.4130435
837.5079051,386.7490119,706.5652174
837.6887352,386.8310277,706.7173913
837.8695652,386.9130435,706.8695652
838.0503953,386.9950593,707.0217391
838.2312253,387.0770751,707.173913
838.4120553,387.1590909,707.326087
838.5928854,387.2411067,707.4782609
838.7737154,387.3231225,707.6304348
838.9545455,387.4051383,707.7826087
839.1353755,387.4871542,707.9347826
839.3162055,387.56917,708.0869565
839.4970356,387.6511858,708.2391304
839.6778656,387.7332016,708.3913043
839.8586957,387.8152174,708.5434783
840.0395257,387.8972332,708.6956522
840.2203557,387.979249,708.8478261
840.4011858,388.0612648,709
840.5820158,388.1432806,709.1521739
840.7628458,388.2252964,709.3043478
840.9436759,388.3073123,709.4565217
841.1245059,388.3893281,709.6086957
841.305336,388.4713439,709.7608696
841.486166,388.5533597,709.9130435
841.666996,388.6353755,710.0652174
841.8478261,388.7173913,710.2173913
842.0286561,388.7994071,710.3695652
842.2094862,388.8814229,710.5217391
842.3903162,388.9634387,710.673913
842.5711462,389.0454545,710.826087
842.7519763,389.1274704,710.9782609
842.9328063,389.2094862,711.1304348
843.1136364,389.291502,711.2826087
843.2944664,389.3735178,711.4347826
843.4752964,389.4555336,711.5869565
843.6561265,389.5375494,711.7391304
843.8369565,389.6195652,711.8913043
844.0177866,389.701581,712.0434783
844.1986166,389.7835968,712.1956522
844.3794466,389.8656126,712.3478261
844.5602767,389.9476285,712.5
844.7411067,390.0296443,712.6521739
844.9219368,390.1116601,712.8043478
845.1027668,390.1936759,712.9565217
845.2835968,390.2756917,713.1086957
845.4644269,390.3577075,713.2608696
845.6452569,390.4397233,713.4130435
845.826087,390.5217391,713.5652174
846.006917,390.6037549,713.7173913
846.187747,390.6857708,713.8695652
846.3685771,390.7677866,714.0217391
846.5494071,390.8498024,714.173913
846.7302372,390.9318182,714.326087
846.9110672,391.013834,714.4782609
847.0918972,391.0958498,714.6304348
847.2727273,391.1778656,714.7826087
847.45355730000006,391.2598814,714.9347826
847.6343874,391.3418972,715.0869565
847.8152174,391.423913,715.2391304
847.9960474,391.5059289,715.3913043
848.1768775,391.5879447,715.5434783
848.3577075,391.6699605,715.6956522
848.5385375,391.7519763,715.8478261
848.7193676,391.8339921,716
848.9001976,391.9160079,716.1521739
849.0810277,391.9980237,716.3043478
849.2618577,392.0800395,716.4565217
849.4426877,392.1620553,716.6086957
849.6235178,392.2440711,716.7608696
849.8043478,392.326087,716.9130435
849.9851779,392.4081028,717.0652174
850.1660079,392.4901186,717.2173913
850.3468379,392.5721344,717.3695652
850.527668,392.6541502,717.5217391
850.708498,392.736166,717.673913
850.8893281,392.8181818,717.826087
851.0701581,392.9001976,717.9782609
851.2509881,392.9822134,718.1304348
851.4318182,393.0642292,718.2826087
851.6126482,393.1462451,718.4347826
851.7934783,393.2282609,718.5869565
851.9743083,393.3102767,718.7391304
852.1551383,393.3922925,718.8913043
852.3359684,393.4743083,719.0434783
852.5167984,393.5563241,719.1956522
852.6976285,393.6383399,719.3478261
852.8784585,393.7203557,719.5
853.0592885,393.8023715,719.6521739
853.2401186,393.8843874,719.8043478
853.4209486,393.9664032,719.9565217
853.6017787,394.048419,720.1086957
853.7826087,394.1304348,720.2608696
853.9634387,394.2124506,720.4130435
854.1442688,394.2944664,720.5652174
854.3250988,394.3764822,720.7173913
854.5059289,394.458498,720.8695652
854.6867589,394.5405138,721.0217391
854.8675889,394.6225296,721.173913
855.048419,394.7045455,721.326087
855.229249,394.7865613,721.4782609
855.4100791,394.8685771,721.6304348
855.5909091,394.9505929,721.7826087
855.7717391,395.0326087,721.9347826
855.9525692,395.1146245,722.0869565
856.1333992,395.1966403,722.2391304
856.3142292,395.2786561,722.3913043
856.4950593,395.3606719,722.5434783
856.6758893,395.4426877,722.6956522
856.8567194,395.5247036,722.8478261
857.0375494,395.6067194,723
857.2183794,395.6887352,723.1521739
857.3992095,395.770751,723.3043478
857.5800395,395.8527668,723.4565217
857.7608696,395.9347826,723.6086957
857.9416996,396.0167984,723.7608696
858.1225296,396.0988142,723.9130435
858.3033597,396.18083,724.0652174
858.4841897,396.2628458,724.2173913
858.6650198,396.3448617,724.3695652
858.8458498,396.4268775,724.5217391
859.0266798,396.5088933,724.673913
859.2075099,396.5909091,724.826087
859.3883399,396.6729249,724.9782609
859.56917,396.7549407,725.1304348
859.75,396.8369565,725.2826087
859.93083,396.9189723,725.4347826
860.1116601,397.0009881,725.5869565
860.2924901,397.083004,725.7391304
860.4733202,397.1650198,725.8913043
860.6541502,397.2470356,726.0434783
860.8349802,397.3290514,726.1956522
861.0158103,397.4110672,726.3478261
861.1966403,397.493083,726.5
861.3774704,397.5750988,726.6521739
861.5583004,397.6571146,726.8043478
861.7391304,397.7391304,726.9565217
861.9199605,397.8211462,727.1086957
862.1007905,397.9031621,727.2608696
862.2816206,397.9851779,727.4130435
862.4624506,398.0671937,727.5652174
862.6432806,398.1492095,727.7173913
862.8241107,398.2312253,727.8695652
863.0049407,398.3132411,728.0217391
863.1857708,398.3952569,728.173913
863.3666008,398.4772727,728.326087
863.5474308,398.5592885,728.4782609
863.7282609,398.6413043,728.6304348
863.9090909,398.7233202,728.7826087
864.0899209,398.805336,728.9347826
864.270751,398.8873518,729.0869565
864.451581,398.9693676,729.2391304
864.6324111,399.0513834,729.3913043
864.8132411,399.1333992,729.5434783
864.9940711,399.215415,729.6956522
865.1749012,399.2974308,729.8478261
865.3557312,399.3794466,730
865.5365613,399.4614625,730.1521739
865.7173913,399.5434783,730.3043478
865.8982213,399.6254941,730.4565217
866.0790514,399.7075099,730.6086957
866.2598814,399.7895257,730.7608696
866.4407115,399.8715415,730.9130435
866.6215415,399.9535573,731.0652174
866.8023715,400.0355731,731.2173913
866.9832016,400.1175889,731.3695652
867.1640316,400.1996047,731.5217391
867.3448617,400.2816206,731.673913
867.5256917,400.3636364,731.826087
867.7065217,400.4456522,731.9782609
867.8873518,400.527668,732.1304348
868.0681818,400.6096838,732.2826087
868.2490119,400.6916996,732.4347826
868.4298419,400.7737154,732.5869565
868.61067190000006,400.8557312,732.7391304
868.791502,400.937747,732.8913043
868.972332,401.0197628,733.0434783
869.1531621,401.1017787,733.1956522
869.3339921,401.1837945,733.3478261
869.5148221,401.2658103,733.5
869.6956522,401.3478261,733.6521739
869.8764822,401.4298419,733.8043478
870.0573123,401.5118577,733.9565217
870.2381423,401.5938735,734.1086957
870.4189723,401.6758893,734.2608696
870.5998024,401.7579051,734.4130435
870.7806324,401.8399209,734.5652174
870.9614625,401.9219368,734.7173913
871.1422925,402.0039526,734.8695652
871.3231225,402.0859684,735.0217391
871.5039526,402.1679842,735.173913
871.6847826,402.25,735.326087
871.8656126,402.3320158,735.4782609
872.04644269999994,402.4140316,735.6304348
872.2272727,402.4960474,735.7826087
872.4081028,402.5780632,735.9347826
872.5889328,402.6600791,736.0869565
872.7697628,402.7420949,736.2391304
872.9505929,402.8241107,736.3913043
873.1314229,402.9061265,736.5434783
873.312253,402.9881423,736.6956522
873.493083,403.0701581,736.8478261
873.673913,403.1521739,737
873.8547431,403.2341897,737.1521739
874.0355731,403.3162055,737.3043478
874.2164032,403.3982213,737.4565217
874.3972332,403.4802372,737.6086957
874.5780632,403.562253,737.7608696
874.7588933,403.6442688,737.9130435
874.9397233,403.7262846,738.0652174
875.1205534,403.8083004,738.2173913
875.3013834,403.8903162,738.3695652
875.4822134,403.972332,738.5217391
875.6630435,404.0543478,738.673913
875.8438735,404.1363636,738.826087
876.0247036,404.2183794,738.9782609
876.2055336,404.3003953,739.1304348
876.3863636,404.3824111,739.2826087
876.5671937,404.4644269,739.4347826
876.7480237,404.5464427,739.5869565
876.9288538,404.6284585,739.7391304
877.1096838,404.7104743,739.8913043
877.2905138,404.7924901,740.0434783
877.4713439,404.8745059,740.1956522
877.6521739,404.9565217,740.3478261
877.833004,405.0385375,740.5
878.013834,405.1205534,740.6521739
878.194664,405.2025692,740.8043478
878.3754941,405.284585,740.9565217
878.5563241,405.3666008,741.1086957
878.7371542,405.4486166,741.2608696
878.9179842,405.5306324,741.4130435
879.0988142,405.6126482,741.5652174
879.2796443,405.694664,741.7173913
879.4604743,405.7766798,741.8695652
879.6413043,405.8586957,742.0217391
879.8221344,405.9407115,742.173913
880.0029644,406.0227273,742.326087
880.1837945,406.1047431,742.4782609
880.3646245,406.1867589,742.6304348
880.5454545,406.2687747,742.7826087
880.7262846,406.3507905,742.9347826
880.9071146,406.4328063,743.0869565
881.0879447,406.5148221,743.2391304
881.2687747,406.5968379,743.3913043
881.4496047,406.6788538,743.5434783
881.6304348,406.7608696,743.6956522
881.8112648,406.8428854,743.8478261
881.9920949,406.9249012,744
882.1729249,407.006917,744.1521739
882.3537549,407.0889328,744.3043478
882.534585,407.1709486,744.4565217
882.715415,407.2529644,744.6086957
882.8962451,407.3349802,744.7608696
883.0770751,407.416996,744.9130435
883.2579051,407.4990119,745.0652174
883.4387352,407.5810277,745.2173913
883.6195652,407.6630435,745.3695652
883.8003953,407.7450593,745.5217391
883.9812253,407.8270751,745.673913
884.1620553,407.9090909,745.826087
884.3428854,407.9911067,745.9782609
884.5237154,408.0731225,746.1304348
884.7045455,408.1551383,746.2826087
884.8853755,408.2371542,746.4347826
885.0662055,408.31917,746.5869565
885.2470356,408.4011858,746.7391304
885.4278656,408.4832016,746.8913043
885.6086957,408.5652174,747.0434783
885.7895257,408.6472332,747.1956522
885.9703557,408.729249,747.3478261
886.1511858,408.8112648,747.5
886.3320158,408.8932806,747.6521739
886.5128458,408.9752964,747.8043478
886.6936759,409.0573123,747.9565217
886.8745059,409.1393281,748.1086957
887.055336,409.2213439,748.2608696
887.236166,409.3033597,748.4130435
887.416996,409.3853755,748.5652174
887.5978261,409.4673913,748.7173913
887.7786561,409.5494071,748.8695652
887.9594862,409.6314229,749.0217391
888.1403162,409.7134387,749.173913
888.3211462,409.7954545,749.326087
888.5019763,409.8774704,749.4782609
888.6828063,409.9594862,749.6304348
888.8636364,410.041502,749.7826087
889.0444664,410.1235178,749.9347826
889.2252964,410.2055336,750.0869565
889.4061265,410.2875494,750.2391304
889.5869565,410.3695652,750.3913043
889.7677866,410.451581,750.5434783
889.9486166,410.5335968,750.6956522
890.1294466,410.6156126,750.8478261
890.3102767,410.6976285,751
890.4911067,410.7796443,751.1521739
890.6719368,410.8616601,751.3043478
890.8527668,410.9436759,751.4565217
891.0335968,411.0256917,751.6086957
891.2144269,411.1077075,751.7608696
891.3952569,411.1897233,751.9130435
891.576087,411.2717391,752.0652174
891.756917,411.3537549,752.2173913
891.937747,411.4357708,752.3695652
892.1185771,411.5177866,752.5217391
892.2994071,411.5998024,752.673913
892.4802372,411.6818182,752.826087
892.6610672,411.763834,752.9782609
892.8418972,411.8458498,753.1304348
893.0227273,411.9278656,753.2826087
893.20355730000006,412.0098814,753.4347826
893.3843874,412.0918972,753.5869565
893.5652174,412.173913,753.7391304
893.7460474,412.2559289,753.8913043
893.9268775,412.3379447,754.0434783
894.1077075,412.4199605,754.1956522
894.2885375,412.5019763,754.3478261
894.4693676,412.5839921,754.5
894.6501976,412.6660079,754.6521739
894.8310277,412.7480237,754.8043478
895.0118577,412.8300395,754.9565217
895.1926877,412.9120553,755.1086957
895.3735178,412.9940711,755.2608696
895.5543478,413.076087,755.4130435
895.7351779,413.1581028,755.5652174
895.9160079,413.2401186,755.7173913
896.0968379,413.3221344,755.8695652
896.277668,413.4041502,756.0217391
896.458498,413.486166,756.173913
896.6393281,413.5681818,756.326087
896.8201581,413.6501976,756.4782609
897.0009881,413.7322134,756.6304348
897.1818182,413.8142292,756.7826087
897.3626482,413.8962451,756.9347826
897.5434783,413.9782609,757.0869565
897.7243083,414.0602767,757.2391304
897.9051383,414.1422925,757.3913043
898.0859684,414.2243083,757.5434783
898.2667984,414.3063241,757.6956522
898.4476285,414.3883399,757.8478261
898.6284585,414.4703557,758
898.8092885,414.5523715,758.1521739
898.9901186,414.6343874,758.3043478
899.1709486,414.7164032,758.4565217
899.3517787,414.798419,758.6086957
899.5326087,414.8804348,758.7608696
899.7134387,414.9624506,758.9130435
899.8942688,415.0444664,759.0652174
900.0750988,415.1264822,759.2173913
900.2559289,415.208498,759.3695652
900.4367589,415.2905138,759.5217391
900.6175889,415.3725296,759.673913
900.798419,415.4545455,759.826087
900.979249,415.5365613,759.9782609
901.1600791,415.6185771,760.1304348
901.3409091,415.7005929,760.2826087
901.5217391,415.7826087,760.4347826
901.7025692,415.8646245,760.5869565
901.8833992,415.9466403,760.7391304
902.0642292,416.0286561,760.8913043
902.2450593,416.1106719,761.0434783
902.4258893,416.1926877,761.1956522
902.6067194,416.2747036,761.3478261
902.7875494,416.3567194,761.5
902.9683794,416.4387352,761.6521739
903.1492095,416.520751,761.8043478
903.3300395,416.6027668,761.9565217
903.5108696,416.6847826,762.1086957
903.6916996,416.7667984,762.2608696
903.8725296,416.8488142,762.4130435
904.0533597,416.93083,762.5652174
904.2341897,417.0128458,762.7173913
904.4150198,417.0948617,762.8695652
904.5958498,417.1768775,763.0217391
904.7766798,417.2588933,763.173913
904.9575099,417.3409091,763.326087
905.1383399,417.4229249,763.4782609
905.31917,417.5049407,763.6304348
905.5,417.5869565,763.7826087
905.68083,417.6689723,763.9347826
905.8616601,417.7509881,764.0869565
906.0424901,417.833004,764.2391304
906.2233202,417.9150198,764.3913043
906.4041502,417.9970356,764.5434783
906.5849802,418.0790514,764.6956522
906.7658103,418.1610672,764.8478261
906.9466403,418.243083,765
907.1274704,418.3250988,765.1521739
907.3083004,418.4071146,765.3043478
907.4891304,418.4891304,765.4565217
907.6699605,418.5711462,765.6086957
907.8507905,418.6531621,765.7608696
908.0316206,418.7351779,765.9130435
908.2124506,418.8171937,766.0652174
908.3932806,418.8992095,766.2173913
908.5741107,418.9812253,766.3695652
908.7549407,419.0632411,766.5217391
908.9357708,419.1452569,766.673913
909.1166008,419.2272727,766.826087
909.2974308,419.3092885,766.9782609
909.4782609,419.3913043,767.1304348
909.6590909,419.4733202,767.2826087
909.8399209,419.555336,767.4347826
910.020751,419.6373518,767.5869565
910.201581,419.7193676,767.7391304
910.3824111,419.8013834,767.8913043
910.5632411,419.8833992,768.0434783
910.7440711,419.965415,768.1956522
910.9249012,420.0474308,768.3478261
911.1057312,420.1294466,768.5
911.2865613,420.2114625,768.6521739
911.4673913,420.2934783,768.8043478
911.6482213,420.3754941,768.9565217
911.8290514,420.4575099,769.1086957
912.0098814,420.5395257,769.2608696
912.1907115,420.6215415,769.4130435
912.3715415,420.7035573,769.5652174
912.5523715,420.7855731,769.7173913
912.7332016,420.8675889,769.8695652
912.9140316,420.9496047,770.0217391
913.0948617,421.0316206,770.173913
913.2756917,421.1136364,770.326087
913.4565217,421.1956522,770.4782609
913.6373518,421.277668,770.6304348
913.8181818,421.3596838,770.7826087
913.9990119,421.4416996,770.9347826
914.1798419,421.5237154,771.0869565
914.36067190000006,421.6057312,771.2391304
914.541502,421.687747,771.3913043
914.722332,421.7697628,771.5434783
914.9031621,421.8517787,771.6956522
915.0839921,421.9337945,771.8478261
915.2648221,422.0158103,772
915.4456522,422.0978261,772.1521739
915.6264822,422.1798419,772.3043478
915.8073123,422.2618577,772.4565217
915.9881423,422.3438735,772.6086957
916.1689723,422.4258893,772.7608696
916.3498024,422.5079051,772.9130435
916.5306324,422.5899209,773.0652174
916.7114625,422.6719368,773.2173913
916.8922925,422.7539526,773.3695652
917.0731225,422.8359684,773.5217391
917.2539526,422.9179842,773.673913
917.4347826,423,773.826087
917.6156126,423.0820158,773.9782609
917.79644269999994,423.1640316,774.1304348
917.9772727,423.2460474,774.2826087
918.1581028,423.3280632,774.4347826
918.3389328,423.4100791,774.5869565
918.5197628,423.4920949,774.7391304
918.7005929,423.5741107,774.8913043
918.8814229,423.6561265,775.0434783
919.062253,423.7381423,775.1956522
919.243083,423.8201581,775.3478261
919.423913,423.9021739,775.5
919.6047431,423.9841897,775.6521739
919.7855731,424.0662055,775.8043478
919.9664032,424.1482213,775.9565217
920.1472332,424.2302372,776.1086957
920.3280632,424.312253,776.2608696
920.5088933,424.3942688,776.4130435
920.6897233,424.4762846,776.5652174
920.8705534,424.5583004,776.7173913
921.0513834,424.6403162,776.8695652
921.2322134,424.722332,777.0217391
921.4130435,424.8043478,777.173913
921.5938735,424.8863636,777.326087
921.7747036,424.9683794,777.4782609
921.9555336,425.0503953,777.6304348
922.1363636,425.1324111,777.7826087
922.3171937,425.2144269,777.9347826
922.4980237,425.2964427,778.0869565
922.6788538,425.3784585,778.2391304
922.8596838,425.4604743,778.3913043
923.0405138,425.5424901,778.5434783
923.2213439,425.6245059,778.6956522
